TimeStamp read_tf.outport_pose.0 read_tf.outport_pose.1 read_tf.outport_pose.2 read_tf.outport_pose.3 read_tf.outport_pose.4 read_tf.outport_pose.5 read_tf.outport_pose.6 jr3.sensor_0.wrench_filter_0.force.x jr3.sensor_0.wrench_filter_0.force.y jr3.sensor_0.wrench_filter_0.force.z jr3.sensor_0.wrench_filter_0.torque.x jr3.sensor_0.wrench_filter_0.torque.y jr3.sensor_0.wrench_filter_0.torque.z
0 0.124991 -0.711231 -1.51244 0.729569037247255 0.0124881006375647 0.683789034910013 -0.00237128012106281 -1.09635 -0.15186 5.63054 0.0511979 0.0326304 -0.00738548
0.000199999999999534 0.124991 -0.711231 -1.51244 0.729569037247255 0.0124881006375647 0.683789034910013 -0.00237128012106281 -1.09635 -0.15186 5.63054 0.0511979 0.0326304 -0.00738548
0.000399999999999068 0.124991 -0.711231 -1.51244 0.729569037247255 0.0124881006375647 0.683789034910013 -0.00237128012106281 -1.09635 -0.15186 5.63054 0.0511979 0.0326304 -0.00738548
0.00499999999999901 0.124991 -0.711231 -1.51244 0.729569037247255 0.0124881006375647 0.683789034910013 -0.00237128012106281 -1.01804 -0.15186 5.8471 0.0739525 0.0489456 0
0.00519999999999854 0.126409 -0.711238 -1.51336 0.73056912492198 0.0127896021869285 0.682701116736901 -0.00493609084403553 -1.01804 -0.15186 5.8471 0.0739525 0.0489456 0
0.0100000000000016 0.126409 -0.711238 -1.51336 0.73056912492198 0.0127896021869285 0.682701116736901 -0.00493609084403553 -1.25297 -0.15186 5.41398 0.0853298 0.0598224 0.014771
0.0102000000000011 0.126409 -0.711238 -1.51336 0.73056912492198 0.0127896021869285 0.682701116736901 -0.00493609084403553 -1.25297 -0.15186 5.41398 0.0853298 0.0598224 0.014771
0.0150000000000006 0.126409 -0.711238 -1.51336 0.73056912492198 0.0127896021869285 0.682701116736901 -0.00493609084403553 -1.40959 -0.15186 6.06366 0.0910184 0.0652608 0.014771
0.0152000000000001 0.126409 -0.711238 -1.51336 0.73056912492198 0.0127896021869285 0.682701116736901 -0.00493609084403553 -1.40959 -0.15186 6.06366 0.0910184 0.0652608 0.014771
0.0199999999999996 0.126409 -0.711238 -1.51336 0.73056912492198 0.0127896021869285 0.682701116736901 -0.00493609084403553 -1.40959 0 6.06366 0.0967071 0.0706992 0.014771
0.0201999999999991 0.126409 -0.711238 -1.51336 0.73056912492198 0.0127896021869285 0.682701116736901 -0.00493609084403553 -1.40959 0 6.06366 0.0967071 0.0706992 0.014771
0.0249999999999986 0.126409 -0.711238 -1.51336 0.73056912492198 0.0127896021869285 0.682701116736901 -0.00493609084403553 -1.40959 -0.15186 6.28022 0.108084 0.0652608 0.014771
0.0252000000000017 0.126409 -0.711238 -1.51336 0.73056912492198 0.0127896021869285 0.682701116736901 -0.00493609084403553 -1.40959 -0.15186 6.28022 0.108084 0.0652608 0.014771
0.0300000000000011 0.126409 -0.711238 -1.51336 0.73056912492198 0.0127896021869285 0.682701116736901 -0.00493609084403553 -1.4879 -0.15186 7.14646 0.102396 0.0761376 0.0221564
0.0302000000000007 0.126409 -0.711238 -1.51336 0.73056912492198 0.0127896021869285 0.682701116736901 -0.00493609084403553 -1.4879 -0.15186 7.14646 0.102396 0.0761376 0.0221564
0.0350000000000001 0.126409 -0.711238 -1.51336 0.73056912492198 0.0127896021869285 0.682701116736901 -0.00493609084403553 -1.4879 -0.15186 6.9299 0.102396 0.054384 0.014771
0.0352999999999994 0.126409 -0.711238 -1.51336 0.73056912492198 0.0127896021869285 0.682701116736901 -0.00493609084403553 -1.4879 -0.15186 6.9299 0.102396 0.054384 0.014771
0.0353999999999992 0.126409 -0.711238 -1.51336 0.73056912492198 0.0127896021869285 0.682701116736901 -0.00493609084403553 -1.4879 -0.15186 6.9299 0.102396 0.054384 0.014771
0.0398999999999994 0.126409 -0.711238 -1.51336 0.73056912492198 0.0127896021869285 0.682701116736901 -0.00493609084403553 -1.40959 -0.37965 7.57958 0.0853298 0.0598224 0.00738548
