TimeStamp read_tf.outport_pose.0 read_tf.outport_pose.1 read_tf.outport_pose.2 read_tf.outport_pose.3 read_tf.outport_pose.4 read_tf.outport_pose.5 read_tf.outport_pose.6 jr3.sensor_0.wrench_filter_0.force.x jr3.sensor_0.wrench_filter_0.force.y jr3.sensor_0.wrench_filter_0.force.z jr3.sensor_0.wrench_filter_0.torque.x jr3.sensor_0.wrench_filter_0.torque.y jr3.sensor_0.wrench_filter_0.torque.z
0 -0.458206 -1.29264 -2.04968 0.919401195562588 0.00695850148011833 -0.393152083625994 0.00919021195481756 -0.626484 0.15186 4.98086 -0.0796411 -0.0163152 0
0.00020000000000131 -0.458206 -1.29264 -2.04968 0.919401195562588 0.00695850148011833 -0.393152083625994 0.00919021195481756 -0.626484 0.15186 4.98086 -0.0796411 -0.0163152 0
0.00480000000000125 -0.458206 -1.29264 -2.04968 0.919401195562588 0.00695850148011833 -0.393152083625994 0.00919021195481756 -0.626484 0.15186 4.98086 -0.0796411 -0.0163152 0
0.00500000000000078 -0.458206 -1.29264 -2.04968 0.919401195562588 0.00695850148011833 -0.393152083625994 0.00919021195481756 -0.626484 0.30372 5.19742 -0.0739525 -0.0108768 0.00738548
0.00520000000000032 -0.458206 -1.29264 -2.04968 0.919401195562588 0.00695850148011833 -0.393152083625994 0.00919021195481756 -0.626484 0.30372 5.19742 -0.0739525 -0.0108768 0.00738548
0.00980000000000025 -0.458206 -1.29264 -2.04968 0.919401195562588 0.00695850148011833 -0.393152083625994 0.00919021195481756 -0.626484 0.30372 5.19742 -0.0739525 -0.0108768 0.00738548
0.00999999999999979 -0.458206 -1.29264 -2.04968 0.919401195562588 0.00695850148011833 -0.393152083625994 0.00919021195481756 -0.548173 0.22779 5.41398 -0.0739525 -0.0108768 0.00738548
0.0102000000000011 -0.458206 -1.29264 -2.04968 0.919401195562588 0.00695850148011833 -0.393152083625994 0.00919021195481756 -0.548173 0.22779 5.41398 -0.0739525 -0.0108768 0.00738548
0.014800000000001 -0.458206 -1.29264 -2.04968 0.919401195562588 0.00695850148011833 -0.393152083625994 0.00919021195481756 -0.548173 0.22779 5.41398 -0.0739525 -0.0108768 0.00738548
0.0151000000000003 -0.458206 -1.29264 -2.04968 0.919401195562588 0.00695850148011833 -0.393152083625994 0.00919021195481756 -0.626484 0.30372 5.41398 -0.0796411 -0.0054384 0
0.0155000000000012 -0.458206 -1.29264 -2.04968 0.919401195562588 0.00695850148011833 -0.393152083625994 0.00919021195481756 -0.626484 0.30372 5.41398 -0.0796411 -0.0054384 0
0.0198 -0.457257 -1.29289 -2.04892 0.919474887181473 0.00856335894928556 -0.393031951775425 0.00429948947245753 -0.626484 0.30372 5.41398 -0.0796411 -0.0054384 0
0.0200000000000014 -0.457257 -1.29289 -2.04892 0.919474887181473 0.00856335894928556 -0.393031951775425 0.00429948947245753 -0.704794 0.30372 5.63054 -0.0682638 -0.0054384 0.00738548
0.0202000000000009 -0.457257 -1.29289 -2.04892 0.919474887181473 0.00856335894928556 -0.393031951775425 0.00429948947245753 -0.704794 0.30372 5.63054 -0.0682638 -0.0054384 0.00738548
0.0248000000000008 -0.457257 -1.29289 -2.04892 0.919474887181473 0.00856335894928556 -0.393031951775425 0.00429948947245753 -0.704794 0.30372 5.63054 -0.0682638 -0.0054384 0.00738548
0.0249000000000006 -0.457257 -1.29289 -2.04892 0.919474887181473 0.00856335894928556 -0.393031951775425 0.00429948947245753 -0.626484 0.37965 6.28022 -0.0853298 -0.0108768 0.00738548
0.0250000000000004 -0.457257 -1.29289 -2.04892 0.919474887181473 0.00856335894928556 -0.393031951775425 0.00429948947245753 -0.626484 0.37965 6.28022 -0.0853298 -0.0108768 0.00738548
0.0297999999999998 -0.457257 -1.29289 -2.04892 0.919474887181473 0.00856335894928556 -0.393031951775425 0.00429948947245753 -0.626484 0.37965 6.28022 -0.0853298 -0.0108768 0.00738548
0.0300000000000011 -0.457257 -1.29289 -2.04892 0.919474887181473 0.00856335894928556 -0.393031951775425 0.00429948947245753 -0.704794 0.15186 6.49678 -0.0455092 0 0.0443129
0.0301000000000009 -0.457257 -1.29289 -2.04892 0.919474887181473 0.00856335894928556 -0.393031951775425 0.00429948947245753 -0.704794 0.15186 6.49678 -0.0455092 0 0.0443129
0.0348000000000006 -0.457257 -1.29289 -2.04892 0.919474887181473 0.00856335894928556 -0.393031951775425 0.00429948947245753 -0.704794 0.15186 6.49678 -0.0455092 0 0.0443129
0.0349000000000004 -0.457257 -1.29289 -2.04892 0.919474887181473 0.00856335894928556 -0.393031951775425 0.00429948947245753 -0.939726 0.30372 7.14646 -0.0341319 0.0054384 0.0738548
0.0350000000000001 -0.457257 -1.29289 -2.04892 0.919474887181473 0.00856335894928556 -0.393031951775425 0.00429948947245753 -0.939726 0.30372 7.14646 -0.0341319 0.0054384 0.0738548
0.0398000000000014 -0.457257 -1.29289 -2.04892 0.919474887181473 0.00856335894928556 -0.393031951775425 0.00429948947245753 -0.939726 0.30372 7.14646 -0.0341319 0.0054384 0.0738548
0.0399000000000012 -0.457257 -1.29289 -2.04892 0.919474887181473 0.00856335894928556 -0.393031951775425 0.00429948947245753 -1.09635 0.45558 7.79614 -0.0284433 0.0108768 0.0812403
0.0400000000000009 -0.457257 -1.29289 -2.04892 0.919474887181473 0.00856335894928556 -0.393031951775425 0.00429948947245753 -1.09635 0.45558 7.79614 -0.0284433 0.0108768 0.0812403
0.0448000000000004 -0.457257 -1.29289 -2.04892 0.919474887181473 0.00856335894928556 -0.393031951775425 0.00429948947245753 -1.09635 0.45558 7.79614 -0.0284433 0.0108768 0.0812403
