TimeStamp read_tf.outport_pose.0 read_tf.outport_pose.1 read_tf.outport_pose.2 read_tf.outport_pose.3 read_tf.outport_pose.4 read_tf.outport_pose.5 read_tf.outport_pose.6 jr3.sensor_0.wrench_filter_0.force.x jr3.sensor_0.wrench_filter_0.force.y jr3.sensor_0.wrench_filter_0.force.z jr3.sensor_0.wrench_filter_0.torque.x jr3.sensor_0.wrench_filter_0.torque.y jr3.sensor_0.wrench_filter_0.torque.z
0 0.150336 -0.711995 -1.46737 0.0353839089596924 0.0082581220910701 0.999079252980609 0.0228129057765417 -1.4879 0.30372 5.19742 -0.0568865 0.0435072 -0.0295419
0.00159999999999627 0.150336 -0.711995 -1.46737 0.0353839089596924 0.0082581220910701 0.999079252980609 0.0228129057765417 -1.4879 0.30372 5.19742 -0.0568865 0.0435072 -0.0295419
0.00499999999999545 0.150336 -0.711995 -1.46737 0.0353839089596924 0.0082581220910701 0.999079252980609 0.0228129057765417 -1.56621 0.30372 5.8471 -0.0796411 0.0435072 -0.0221564
0.00649999999999551 0.150336 -0.711995 -1.46737 0.0353839089596924 0.0082581220910701 0.999079252980609 0.0228129057765417 -1.56621 0.30372 5.8471 -0.0796411 0.0435072 -0.0221564
0.00989999999999469 0.150336 -0.711995 -1.46737 0.0353839089596924 0.0082581220910701 0.999079252980609 0.0228129057765417 -1.56621 0.37965 6.06366 -0.0910184 0.0380688 -0.014771
0.0114999999999981 0.149665 -0.71199 -1.4679 0.0368155924265811 0.00686448858789052 0.999053794482382 0.0221134954509829 -1.56621 0.37965 6.06366 -0.0910184 0.0380688 -0.014771
0.0149999999999935 0.149665 -0.71199 -1.4679 0.0368155924265811 0.00686448858789052 0.999053794482382 0.0221134954509829 -1.72283 0.45558 6.06366 -0.0853298 0.0380688 -0.0295419
0.0165999999999968 0.149665 -0.71199 -1.4679 0.0368155924265811 0.00686448858789052 0.999053794482382 0.0221134954509829 -1.72283 0.45558 6.06366 -0.0853298 0.0380688 -0.0295419
0.019999999999996 0.149665 -0.71199 -1.4679 0.0368155924265811 0.00686448858789052 0.999053794482382 0.0221134954509829 -1.64452 0.37965 6.06366 -0.0910184 0.0380688 -0.0295419
0.0215999999999994 0.149665 -0.71199 -1.4679 0.0368155924265811 0.00686448858789052 0.999053794482382 0.0221134954509829 -1.64452 0.37965 6.06366 -0.0910184 0.0380688 -0.0295419
0.0249999999999986 0.149665 -0.71199 -1.4679 0.0368155924265811 0.00686448858789052 0.999053794482382 0.0221134954509829 -1.64452 0.53151 6.71334 -0.0967071 0.0326304 -0.0221564
0.0265999999999948 0.149665 -0.71199 -1.4679 0.0368155924265811 0.00686448858789052 0.999053794482382 0.0221134954509829 -1.64452 0.53151 6.71334 -0.0967071 0.0326304 -0.0221564
0.029999999999994 0.149665 -0.71199 -1.4679 0.0368155924265811 0.00686448858789052 0.999053794482382 0.0221134954509829 -1.64452 0.45558 6.9299 -0.0910184 0.0380688 -0.0221564
0.0315999999999974 0.149665 -0.71199 -1.4679 0.0368155924265811 0.00686448858789052 0.999053794482382 0.0221134954509829 -1.64452 0.45558 6.9299 -0.0910184 0.0380688 -0.0221564
0.0349999999999966 0.149665 -0.71199 -1.4679 0.0368155924265811 0.00686448858789052 0.999053794482382 0.0221134954509829 -1.87945 0.53151 6.71334 -0.0853298 0.0326304 -0.0221564
0.0366 0.149665 -0.71199 -1.4679 0.0368155924265811 0.00686448858789052 0.999053794482382 0.0221134954509829 -1.87945 0.53151 6.71334 -0.0853298 0.0326304 -0.0221564
0.0399999999999991 0.149665 -0.71199 -1.4679 0.0368155924265811 0.00686448858789052 0.999053794482382 0.0221134954509829 -1.64452 0.53151 6.9299 -0.0853298 0.0326304 -0.0221564
0.0415999999999954 0.149665 -0.71199 -1.4679 0.0368155924265811 0.00686448858789052 0.999053794482382 0.0221134954509829 -1.64452 0.53151 6.9299 -0.0853298 0.0326304 -0.0221564
0.0449999999999946 0.149665 -0.71199 -1.4679 0.0368155924265811 0.00686448858789052 0.999053794482382 0.0221134954509829 -1.72283 0.45558 6.71334 -0.0853298 0.0326304 -0.0221564
0.046599999999998 0.149651 -0.712088 -1.46818 0.0372758883383069 0.00654133795355446 0.99905468744758 0.0213880933087746 -1.72283 0.45558 6.71334 -0.0853298 0.0326304 -0.0221564
0.0498999999999938 0.149651 -0.712088 -1.46818 0.0372758883383069 0.00654133795355446 0.99905468744758 0.0213880933087746 -1.72283 0.45558 6.9299 -0.0796411 0.0326304 -0.00738548
0.0515999999999934 0.149651 -0.712088 -1.46818 0.0372758883383069 0.00654133795355446 0.99905468744758 0.0213880933087746 -1.72283 0.45558 6.9299 -0.0796411 0.0326304 -0.00738548
0.0548999999999964 0.149651 -0.712088 -1.46818 0.0372758883383069 0.00654133795355446 0.99905468744758 0.0213880933087746 -1.64452 0.45558 7.36302 -0.0625752 0.027192 -0.00738548
0.056599999999996 0.149651 -0.712088 -1.46818 0.0372758883383069 0.00654133795355446 0.99905468744758 0.0213880933087746 -1.64452 0.45558 7.36302 -0.0625752 0.027192 -0.00738548
0.0599999999999952 0.149651 -0.712088 -1.46818 0.0372758883383069 0.00654133795355446 0.99905468744758 0.0213880933087746 -1.64452 0.30372 7.79614 -0.0568865 0.0326304 -0.00738548
0.0614999999999952 0.149651 -0.712088 -1.46818 0.0372758883383069 0.00654133795355446 0.99905468744758 0.0213880933087746 -1.64452 0.30372 7.79614 -0.0568865 0.0326304 -0.00738548
0.0648999999999944 0.149651 -0.712088 -1.46818 0.0372758883383069 0.00654133795355446 0.99905468744758 0.0213880933087746 -1.72283 0.15186 8.0127 -0.0455092 0.0326304 -0.014771
0.0664999999999978 0.149651 -0.712088 -1.46818 0.0372758883383069 0.00654133795355446 0.99905468744758 0.0213880933087746 -1.72283 0.15186 8.0127 -0.0455092 0.0326304 -0.014771
0.0699999999999932 0.149651 -0.712088 -1.46818 0.0372758883383069 0.00654133795355446 0.99905468744758 0.0213880933087746 -1.87945 0 8.22926 -0.017066 0.0489456 -0.014771
0.0715999999999966 0.149651 -0.712088 -1.46818 0.0372758883383069 0.00654133795355446 0.99905468744758 0.0213880933087746 -1.87945 0 8.22926 -0.017066 0.0489456 -0.014771
