TimeStamp read_tf.outport_pose.0 read_tf.outport_pose.1 read_tf.outport_pose.2 read_tf.outport_pose.3 read_tf.outport_pose.4 read_tf.outport_pose.5 read_tf.outport_pose.6 jr3.sensor_0.wrench_filter_0.force.x jr3.sensor_0.wrench_filter_0.force.y jr3.sensor_0.wrench_filter_0.force.z jr3.sensor_0.wrench_filter_0.torque.x jr3.sensor_0.wrench_filter_0.torque.y jr3.sensor_0.wrench_filter_0.torque.z
0 -0.0776677 -1.23849 -1.24074 0.766601051660863 0.441770029770662 0.381992025742252 -0.266916017987338 -0.542192 0.330882 0.755394 0.0145695 0.0265328 -0.00151372
0.000199999999999534 -0.0776677 -1.23849 -1.24074 0.766601051660863 0.441770029770662 0.381992025742252 -0.266916017987338 -0.542192 0.330882 0.755394 0.0145695 0.0265328 -0.00151372
0.0046999999999997 -0.0776677 -1.23849 -1.24074 0.766601051660863 0.441770029770662 0.381992025742252 -0.266916017987338 -0.542192 0.330882 0.755394 0.0145695 0.0265328 -0.00151372
0.00499999999999901 -0.0776677 -1.23849 -1.24074 0.766601051660863 0.441770029770662 0.381992025742252 -0.266916017987338 -0.56801 0.458144 0.977569 -0.013245 -0.0037904 0.00454115
0.00519999999999854 -0.0776677 -1.23849 -1.24074 0.766601051660863 0.441770029770662 0.381992025742252 -0.266916017987338 -0.56801 0.458144 0.977569 -0.013245 -0.0037904 0.00454115
0.00969999999999871 -0.0783139 -1.23969 -1.24158 0.766164401772887 0.441368231451354 0.38246720056394 -0.268151140617154 -0.56801 0.458144 0.977569 -0.013245 -0.0037904 0.00454115
0.00989999999999824 -0.0783139 -1.23969 -1.24158 0.766164401772887 0.441368231451354 0.38246720056394 -0.268151140617154 -0.542192 0.279977 0.666524 0.0119205 0.0341136 0
0.0100999999999978 -0.0783139 -1.23969 -1.24158 0.766164401772887 0.441368231451354 0.38246720056394 -0.268151140617154 -0.542192 0.279977 0.666524 0.0119205 0.0341136 0
0.0146999999999977 -0.0783139 -1.23969 -1.24158 0.766164401772887 0.441368231451354 0.38246720056394 -0.268151140617154 -0.542192 0.279977 0.666524 0.0119205 0.0341136 0
0.0150000000000006 -0.0783139 -1.23969 -1.24158 0.766164401772887 0.441368231451354 0.38246720056394 -0.268151140617154 -0.516373 0.279977 0.755394 -0.010596 0.00252693 0
0.0152000000000001 -0.0783139 -1.23969 -1.24158 0.766164401772887 0.441368231451354 0.38246720056394 -0.268151140617154 -0.516373 0.279977 0.755394 -0.010596 0.00252693 0
0.0198 -0.0783139 -1.23969 -1.24158 0.766164401772887 0.441368231451354 0.38246720056394 -0.268151140617154 -0.516373 0.279977 0.755394 -0.010596 0.00252693 0
0.0199999999999996 -0.0783139 -1.23969 -1.24158 0.766164401772887 0.441368231451354 0.38246720056394 -0.268151140617154 -0.542192 0.305429 0.622089 0.00662252 0.0240059 0.00151372
0.0201999999999991 -0.0783139 -1.23969 -1.24158 0.766164401772887 0.441368231451354 0.38246720056394 -0.268151140617154 -0.542192 0.305429 0.622089 0.00662252 0.0240059 0.00151372
0.0246999999999993 -0.0783139 -1.23969 -1.24158 0.766164401772887 0.441368231451354 0.38246720056394 -0.268151140617154 -0.542192 0.305429 0.622089 0.00662252 0.0240059 0.00151372
0.0249999999999986 -0.0783139 -1.23969 -1.24158 0.766164401772887 0.441368231451354 0.38246720056394 -0.268151140617154 -0.542192 0.254524 0.888699 -0.0198675 -0.0075808 0.00151372
0.0251999999999981 -0.0783139 -1.23969 -1.24158 0.766164401772887 0.441368231451354 0.38246720056394 -0.268151140617154 -0.542192 0.254524 0.888699 -0.0198675 -0.0075808 0.00151372
0.0297999999999981 -0.0783139 -1.23969 -1.24158 0.766164401772887 0.441368231451354 0.38246720056394 -0.268151140617154 -0.542192 0.254524 0.888699 -0.0198675 -0.0075808 0.00151372
0.0299999999999976 -0.0783139 -1.23969 -1.24158 0.766164401772887 0.441368231451354 0.38246720056394 -0.268151140617154 -0.516373 0.356334 0.666524 0.00794702 0.0240059 0
0.0301999999999971 -0.0783139 -1.23969 -1.24158 0.766164401772887 0.441368231451354 0.38246720056394 -0.268151140617154 -0.516373 0.356334 0.666524 0.00794702 0.0240059 0
